"","listing_id","03","04","05","06","07","09","10","12","08","11"
"20620",685872087376344576,16,30,31,30,31,NA,NA,NA,30,NA
"20621",6.858721e+17,NA,NA,NA,NA,NA,23,31,NA,NA,29
"20622",685873484626371072,17,30,30,NA,NA,NA,NA,NA,NA,NA
"20623",685875094057542656,17,30,30,21,31,6,NA,NA,31,NA
"20624",6.858751e+17,NA,NA,NA,NA,NA,23,31,NA,NA,29
"20625",685879098807431936,17,30,31,30,31,NA,NA,NA,NA,NA
"20626",6.858791e+17,NA,NA,NA,NA,NA,22,31,20,NA,30
"20627",685884894355251968,17,30,30,21,31,NA,NA,NA,30,NA
"20628",6.858849e+17,NA,NA,NA,NA,NA,24,31,31,NA,30
"20629",685886250419332352,10,NA,NA,14,2,NA,NA,NA,NA,NA
"20630",6.858863e+17,NA,NA,NA,NA,NA,14,NA,NA,NA,NA
"20631",6.858917e+17,NA,NA,NA,NA,NA,24,31,31,NA,30
"20632",685891747038651264,17,29,NA,20,NA,NA,NA,NA,NA,NA
"20633",685905174551826944,16,21,6,14,10,6,NA,NA,NA,NA
"20634",6.859052e+17,NA,NA,NA,NA,NA,6,18,NA,NA,NA
"20635",685906160464416512,17,30,31,30,31,NA,NA,NA,30,NA
"20636",685907093720875904,17,29,29,27,30,4,NA,NA,28,NA
"20637",6.859071e+17,NA,NA,NA,NA,NA,23,28,18,NA,20
"20638",685907894443049216,17,30,31,29,NA,NA,NA,NA,NA,NA
"20639",685908445542720000,17,30,9,21,31,6,NA,NA,31,NA
"20640",6.859134e+17,NA,NA,NA,NA,NA,23,NA,NA,NA,NA
"20641",685913429632892544,17,29,NA,21,30,NA,NA,NA,NA,NA
"20642",685924990735256448,17,29,NA,21,31,6,NA,NA,31,NA
"20643",6.85925e+17,NA,NA,NA,NA,NA,24,30,NA,NA,NA
"20644",685926752553455744,17,30,31,30,31,NA,NA,NA,30,NA
"20645",6.859268e+17,NA,NA,NA,NA,NA,24,31,31,NA,30
"20646",6.859291e+17,NA,NA,NA,NA,NA,23,31,31,NA,30
"20647",685929109488416512,17,29,NA,21,30,NA,NA,NA,NA,NA
"20648",6.859303e+17,NA,NA,NA,NA,NA,24,31,31,NA,30
"20649",685930331539183744,17,30,30,30,31,6,NA,NA,31,NA
"20650",685931542633770368,17,30,31,30,31,6,NA,NA,31,NA
"20651",685932688230409472,17,29,NA,21,31,6,NA,NA,31,NA
"20652",6.859327e+17,NA,NA,NA,NA,NA,23,31,30,NA,30
"20653",685934930461398016,12,19,20,17,6,NA,NA,NA,NA,NA
"20654",685950385700286464,12,16,NA,21,31,6,NA,NA,NA,NA
"20655",6.859504e+17,NA,NA,NA,NA,NA,23,31,31,NA,30
"20656",6.859521e+17,NA,NA,NA,NA,NA,24,31,31,NA,30
"20657",685952147619590912,17,30,31,29,NA,NA,NA,NA,NA,NA
"20658",685961352549023360,17,29,NA,21,31,NA,NA,NA,30,NA
"20659",6.859614e+17,NA,NA,NA,NA,NA,24,31,31,NA,30
"20660",6.859695e+17,NA,NA,NA,NA,NA,24,31,31,NA,30
"20661",685969516287688832,17,30,30,21,31,6,NA,NA,31,NA
"20662",6.859746e+17,NA,NA,NA,NA,NA,24,31,31,NA,30
"20663",685974616645995264,17,29,NA,21,31,NA,NA,NA,30,NA
"20664",6.859758e+17,NA,NA,NA,NA,NA,21,25,16,NA,13
"20665",685975825888524416,12,27,22,24,26,3,NA,NA,19,NA
"20666",685989364506971648,17,30,30,21,4,NA,NA,NA,NA,NA
"20667",6.859894e+17,NA,NA,NA,NA,NA,23,31,31,NA,30
"20668",685992447157300992,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20669",6.860062e+17,NA,NA,NA,NA,NA,23,31,31,NA,30
"20670",686006215062759424,17,30,31,30,31,NA,NA,NA,NA,NA
"20671",686027451630226560,17,30,31,30,31,6,NA,NA,31,NA
"20672",6.860275e+17,NA,NA,NA,NA,NA,24,8,NA,NA,NA
"20673",686067895855647616,17,1,NA,21,NA,NA,NA,NA,NA,NA
"20674",686080674891680512,17,14,NA,12,NA,NA,NA,NA,NA,NA
"20675",6.860807e+17,NA,NA,NA,NA,NA,23,13,NA,NA,NA
"20676",686170952419379328,15,25,13,17,15,NA,NA,NA,NA,NA
"20677",6.86171e+17,NA,NA,NA,NA,NA,23,19,26,NA,NA
"20678",686231348659052928,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"20679",686298837547305472,17,1,14,NA,NA,NA,NA,NA,NA,NA
"20680",686327363314855040,5,30,12,30,31,NA,NA,NA,27,NA
"20681",6.863274e+17,NA,NA,NA,NA,NA,15,20,NA,NA,NA
"20682",6.866236e+17,NA,NA,NA,NA,NA,24,31,31,NA,30
"20683",686657851136997376,NA,NA,NA,21,31,NA,NA,NA,15,NA
"20684",6.866579e+17,NA,NA,NA,NA,NA,24,31,31,NA,30
"20685",686687436638190976,14,25,31,8,NA,NA,NA,NA,NA,NA
"20686",686700235457123072,12,2,NA,NA,NA,NA,NA,NA,NA,NA
"20687",6.867176e+17,NA,NA,NA,NA,NA,20,28,15,NA,22
"20688",686717606096042368,10,28,31,24,24,6,NA,NA,26,NA
"20689",686730196381628800,NA,NA,NA,9,NA,NA,NA,NA,NA,NA
"20690",6.867302e+17,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
"20691",686740615563724288,10,28,25,24,20,6,NA,NA,23,NA
"20692",686942857359651712,17,30,26,21,24,2,NA,NA,12,NA
"20693",6.869429e+17,NA,NA,NA,NA,NA,19,17,NA,NA,3
"20694",687006416680459264,17,30,31,9,NA,NA,NA,NA,NA,NA
"20695",6.870366e+17,NA,NA,NA,NA,NA,24,31,31,NA,30
"20696",687036618404748800,5,NA,NA,21,31,6,NA,NA,31,NA
"20697",687054251645797632,17,5,31,30,31,NA,NA,NA,27,NA
"20698",6.870543e+17,NA,NA,NA,NA,NA,23,16,22,NA,30
"20699",687073702690354432,17,30,31,30,31,6,NA,NA,31,NA
"20700",6.873813e+17,NA,NA,NA,NA,NA,5,NA,26,NA,NA
"20701",687381316010361344,7,NA,NA,11,16,NA,NA,NA,NA,NA
"20702",6.873917e+17,NA,NA,NA,NA,NA,18,11,6,NA,NA
"20703",687391700326017152,8,17,8,12,12,1,NA,NA,2,NA
"20704",687414686634484096,1,NA,NA,21,NA,NA,NA,NA,NA,NA
"20705",687467560419345536,NA,NA,NA,7,23,6,NA,NA,24,NA
"20706",6.874676e+17,NA,NA,NA,NA,NA,23,31,31,NA,30
"20707",6.874682e+17,NA,NA,NA,NA,NA,23,31,31,NA,30
"20708",687468249711764224,17,30,31,30,31,6,NA,NA,31,NA
"20709",6.874797e+17,NA,NA,NA,NA,NA,23,12,NA,NA,NA
"20710",687479714668348800,17,22,21,14,20,6,NA,NA,26,NA
"20711",687604598056020224,10,28,31,30,31,6,NA,NA,31,NA
"20712",6.876046e+17,NA,NA,NA,NA,NA,23,31,31,NA,30
"20713",687932959600053888,17,30,31,30,31,6,NA,NA,31,NA
"20714",6.87933e+17,NA,NA,NA,NA,NA,23,31,31,NA,30
"20715",6.880473e+17,NA,NA,NA,NA,NA,20,31,31,NA,30
"20716",688047317652998016,8,30,31,30,31,6,NA,NA,31,NA
"20717",688090658796616448,15,30,29,30,29,2,NA,NA,22,NA
"20718",6.880907e+17,NA,NA,NA,NA,NA,22,28,16,NA,7
"20719",688111694303488640,17,30,31,30,NA,NA,NA,NA,NA,NA
"20720",6.881117e+17,NA,NA,NA,NA,NA,21,31,NA,NA,30
"20721",6.881223e+17,NA,NA,NA,NA,NA,22,31,31,NA,30
"20722",688146780238385664,17,30,21,28,29,6,NA,NA,31,NA
"20723",6.881468e+17,NA,NA,NA,NA,NA,22,31,31,NA,30
"20724",688291898080467200,17,30,31,30,31,6,NA,NA,31,NA
"20725",6.882919e+17,NA,NA,NA,NA,NA,23,31,31,NA,30
"20726",6.887583e+17,NA,NA,NA,NA,NA,23,26,12,NA,16
"20727",688758329094725376,14,20,23,26,22,5,NA,NA,NA,NA
"20728",688816885556313088,16,28,15,23,30,6,NA,NA,21,NA
"20729",6.888169e+17,NA,NA,NA,NA,NA,21,26,10,NA,22
"20730",688831380702014208,14,22,25,30,15,NA,NA,NA,NA,NA
"20731",6.888337e+17,NA,NA,NA,NA,NA,15,10,6,NA,NA
"20732",688833720102322944,7,2,NA,12,4,NA,NA,NA,NA,NA
"20733",6.888344e+17,NA,NA,NA,NA,NA,24,31,31,NA,30
"20734",688834425921594496,17,30,31,30,31,6,NA,NA,31,NA
"20735",688836353166846720,NA,NA,NA,21,31,6,NA,NA,31,NA
"20736",6.888364e+17,NA,NA,NA,NA,NA,22,31,14,NA,30
"20737",6.888631e+17,NA,NA,NA,NA,NA,24,30,NA,NA,27
"20738",688863121568067584,17,30,31,29,31,6,NA,NA,31,NA
"20739",688877783921851776,11,26,26,26,31,3,NA,NA,31,NA
"20740",6.888778e+17,NA,NA,NA,NA,NA,21,30,19,NA,2
"20741",6.888842e+17,NA,NA,NA,NA,NA,23,26,12,NA,18
"20742",688884230870724352,10,15,18,24,30,2,NA,NA,26,NA
"20743",688895330626006400,7,7,1,15,14,NA,NA,NA,NA,NA
"20744",6.88898e+17,NA,NA,NA,NA,NA,22,11,NA,NA,24
"20745",688898029169523328,17,30,31,21,30,NA,NA,NA,NA,NA
"20746",688903972878005376,6,7,27,NA,NA,NA,NA,NA,NA,NA
"20747",688905092667093120,17,30,31,30,31,6,NA,NA,31,NA
"20748",6.889061e+17,NA,NA,NA,NA,NA,19,14,NA,NA,4
"20749",688906115594982016,13,18,15,14,6,NA,NA,NA,NA,NA
"20750",688951614567212416,NA,NA,31,14,31,6,NA,NA,31,NA
"20751",688959770664747648,10,26,26,21,20,NA,NA,NA,NA,NA
"20752",6.889598e+17,NA,NA,NA,NA,NA,21,23,2,NA,7
"20753",6.889684e+17,NA,NA,NA,NA,NA,24,31,31,NA,30
"20754",688968404059646976,17,30,31,30,30,NA,NA,NA,25,NA
"20755",688981162606836352,17,30,31,15,NA,6,NA,NA,7,NA
"20756",6.889812e+17,NA,NA,NA,NA,NA,24,31,31,NA,30
"20757",689006030804971520,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20758",6.890068e+17,NA,NA,NA,NA,NA,24,3,NA,NA,NA
"20759",689140957190143872,11,11,NA,11,3,NA,NA,NA,NA,NA
"20760",6.89141e+17,NA,NA,NA,NA,NA,8,2,NA,NA,NA
"20761",6.892609e+17,NA,NA,NA,NA,NA,16,17,25,NA,NA
"20762",6.894699e+17,NA,NA,NA,NA,NA,23,31,31,NA,30
"20763",689469928710488064,17,30,31,21,31,NA,NA,NA,NA,NA
"20764",6.895035e+17,NA,NA,NA,NA,NA,21,29,8,NA,30
"20765",689503520226916224,8,16,4,21,18,NA,NA,NA,NA,NA
"20766",689504682071888256,17,30,31,9,NA,NA,NA,NA,NA,NA
"20767",689517042532622976,15,27,30,27,27,6,NA,NA,31,NA
"20768",6.89548e+17,NA,NA,NA,NA,NA,23,29,10,NA,12
"20769",689548011423163392,17,22,20,19,28,6,NA,NA,11,NA
"20770",6.895606e+17,NA,NA,NA,NA,NA,21,18,9,NA,6
"20771",689560611839146496,7,13,11,14,17,NA,NA,NA,15,NA
"20772",689561278702045952,16,30,NA,1,NA,NA,NA,NA,NA,NA
"20773",6.895613e+17,NA,NA,NA,NA,NA,23,31,31,NA,30
"20774",6.895739e+17,NA,NA,NA,NA,NA,21,17,NA,NA,NA
"20775",689573949888692096,17,30,7,11,23,NA,NA,NA,NA,NA
"20776",6.895884e+17,NA,NA,NA,NA,NA,23,31,23,NA,30
"20777",689588414576730496,17,30,31,30,12,NA,NA,NA,NA,NA
"20778",6.896128e+17,NA,NA,NA,NA,NA,NA,13,NA,NA,NA
"20779",6.896906e+17,NA,NA,NA,NA,NA,24,31,31,NA,30
"20780",689690638135510272,16,30,31,30,31,6,NA,NA,31,NA
"20781",6.896935e+17,NA,NA,NA,NA,NA,23,31,NA,NA,29
"20782",689693514420807680,17,29,26,30,31,6,NA,NA,31,NA
"20783",689743578395752960,14,21,17,1,NA,NA,NA,NA,NA,NA
"20784",6.897876e+17,NA,NA,NA,NA,NA,NA,NA,31,NA,23
"20785",689787630913156480,NA,NA,NA,14,31,NA,NA,NA,31,NA
"20786",6.897903e+17,NA,NA,NA,NA,NA,24,2,NA,NA,NA
"20787",689790314679311232,1,1,1,21,14,1,NA,NA,3,NA
"20788",689934580222498048,17,30,31,25,7,NA,NA,NA,NA,NA
"20789",6.899346e+17,NA,NA,NA,NA,NA,21,15,NA,NA,NA
"20790",690165234242520960,1,6,4,2,NA,NA,NA,NA,NA,NA
"20791",690222278222057856,16,28,28,24,29,6,NA,NA,26,NA
"20792",6.902223e+17,NA,NA,NA,NA,NA,22,31,31,NA,30
"20793",6.902655e+17,NA,NA,NA,NA,NA,16,31,31,NA,30
"20794",690265525487581824,11,8,NA,20,20,NA,NA,NA,NA,NA
"20795",690283852469036928,NA,NA,NA,14,NA,NA,NA,NA,NA,NA
"20796",6.902839e+17,NA,NA,NA,NA,NA,14,13,3,NA,3
"20797",690316784454103680,15,24,14,NA,NA,NA,NA,NA,NA,NA
"20798",690344868383603968,15,17,13,22,24,NA,NA,NA,13,NA
"20799",6.903449e+17,NA,NA,NA,NA,NA,24,29,31,NA,30
"20800",690350369107660032,NA,NA,NA,21,31,NA,NA,NA,20,NA
"20801",6.903504e+17,NA,NA,NA,NA,NA,24,31,31,NA,30
"20802",690373592337243520,17,30,31,30,31,NA,NA,NA,2,NA
"20803",6.903736e+17,NA,NA,NA,NA,NA,24,15,NA,NA,NA
"20804",6.903766e+17,NA,NA,NA,NA,NA,24,1,NA,NA,NA
"20805",690376604638437376,17,30,31,30,28,6,NA,NA,31,NA
"20806",690423225468708736,17,30,NA,NA,NA,NA,NA,NA,NA,NA
"20807",690504087184631424,15,27,27,21,21,1,NA,NA,17,NA
"20808",6.905041e+17,NA,NA,NA,NA,NA,21,22,NA,NA,NA
"20809",690511678871437568,12,24,20,21,9,NA,NA,NA,15,NA
"20810",6.905117e+17,NA,NA,NA,NA,NA,19,31,31,NA,30
"20811",690619563474438784,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20812",6.906334e+17,NA,NA,NA,NA,NA,23,31,31,NA,30
"20813",690633433754868992,17,30,10,17,6,NA,NA,NA,NA,NA
"20814",6.910091e+17,NA,NA,NA,NA,NA,19,15,3,NA,28
"20815",691009136272436864,16,15,6,13,3,NA,NA,NA,7,NA
"20816",6.910325e+17,NA,NA,NA,NA,NA,22,27,5,NA,3
"20817",691032519284219136,6,6,5,8,17,1,NA,NA,NA,NA
"20818",691061542277512832,14,15,NA,NA,NA,NA,NA,NA,NA,NA
"20819",691062826487772416,10,3,NA,NA,NA,NA,NA,NA,NA,NA
"20820",691107558484139776,NA,NA,NA,21,NA,6,NA,NA,NA,NA
"20821",6.911076e+17,NA,NA,NA,NA,NA,24,NA,NA,NA,NA
"20822",6.911464e+17,NA,NA,NA,NA,NA,8,9,25,NA,NA
"20823",691146418133286528,NA,9,6,1,5,NA,NA,NA,6,NA
"20824",691174295558348288,NA,7,8,4,1,NA,NA,NA,NA,NA
"20825",6.911743e+17,NA,NA,NA,NA,NA,NA,2,21,NA,NA
"20826",691176776351483904,8,21,13,6,NA,NA,NA,NA,NA,NA
"20827",691179594563590528,12,12,NA,12,8,NA,NA,NA,6,NA
"20828",6.911796e+17,NA,NA,NA,NA,NA,16,12,NA,NA,5
"20829",691186081404100736,14,14,31,24,15,6,NA,NA,31,NA
"20830",6.911861e+17,NA,NA,NA,NA,NA,11,15,31,NA,30
"20831",691197615169164416,16,6,NA,16,4,NA,NA,NA,NA,NA
"20832",691233983080354560,11,6,1,11,11,NA,NA,NA,NA,NA
"20833",6.91234e+17,NA,NA,NA,NA,NA,21,12,22,NA,NA
"20834",691278695124124800,17,30,31,30,31,NA,NA,NA,30,NA
"20835",6.912787e+17,NA,NA,NA,NA,NA,24,29,NA,NA,NA
"20836",691384394315267968,16,28,28,26,28,5,NA,NA,15,NA
"20837",6.913844e+17,NA,NA,NA,NA,NA,20,25,22,NA,19
"20838",6.914635e+17,NA,NA,NA,NA,NA,12,18,6,NA,20
"20839",691463539647443584,7,9,NA,10,3,NA,NA,NA,NA,NA
"20840",691606134039016192,9,19,4,11,7,NA,NA,NA,6,NA
"20841",691683686068972032,17,2,NA,21,31,6,NA,NA,31,NA
"20842",6.916837e+17,NA,NA,NA,NA,NA,23,2,NA,NA,NA
"20843",691687794482898688,17,30,31,30,31,NA,NA,NA,2,NA
"20844",6.916878e+17,NA,NA,NA,NA,NA,23,31,31,NA,30
"20845",691693755756747136,17,30,31,30,31,6,NA,NA,31,NA
"20846",6.916938e+17,NA,NA,NA,NA,NA,23,31,21,NA,30
"20847",6.917283e+17,NA,NA,NA,NA,NA,23,31,18,NA,30
"20848",691728308394113664,NA,NA,NA,11,7,NA,NA,NA,NA,NA
"20849",691753470423815296,17,5,NA,21,3,NA,NA,NA,NA,NA
"20850",6.917535e+17,NA,NA,NA,NA,NA,24,NA,NA,NA,NA
"20851",691757589658539648,11,7,NA,21,3,NA,NA,NA,NA,NA
"20852",6.917576e+17,NA,NA,NA,NA,NA,14,15,3,NA,NA
"20853",6.917613e+17,NA,NA,NA,NA,NA,23,24,28,NA,30
"20854",691761320617194368,15,24,28,24,29,6,NA,NA,31,NA
"20855",691807557536283008,10,10,3,16,6,6,NA,NA,31,NA
"20856",6.918076e+17,NA,NA,NA,NA,NA,7,3,2,NA,3
"20857",691809874272243456,11,3,NA,NA,NA,6,NA,NA,31,NA
"20858",6.91811e+17,NA,NA,NA,NA,NA,16,2,25,NA,NA
"20859",691812054484484480,2,1,NA,2,2,6,NA,NA,31,NA
"20860",6.918121e+17,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"20861",6.918144e+17,NA,NA,NA,NA,NA,14,12,1,NA,12
"20862",691814435715532416,15,27,14,16,20,6,NA,NA,31,NA
"20863",6.918166e+17,NA,NA,NA,NA,NA,5,6,3,NA,6
"20864",691816617594984832,4,9,3,7,11,6,NA,NA,31,NA
"20865",6.918186e+17,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
"20866",691818641031589376,4,NA,NA,4,NA,6,NA,NA,31,NA
"20867",691820894180914048,2,NA,NA,4,NA,6,NA,NA,31,NA
"20868",6.918209e+17,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"20869",6.91823e+17,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"20870",691823033124352640,17,11,NA,8,15,6,NA,NA,31,NA
"20871",691825287550673792,13,15,4,12,15,6,NA,NA,31,NA
"20872",6.918253e+17,NA,NA,NA,NA,NA,24,17,2,NA,14
"20873",691827375145062528,11,NA,6,3,1,6,NA,NA,31,NA
"20874",6.918274e+17,NA,NA,NA,NA,NA,8,13,3,NA,2
"20875",691829684166423168,13,12,NA,10,21,6,NA,NA,31,NA
"20876",6.918297e+17,NA,NA,NA,NA,NA,23,28,NA,NA,6
"20877",6.918317e+17,NA,NA,NA,NA,NA,2,3,NA,NA,NA
"20878",691831712865344000,5,NA,NA,4,NA,6,NA,NA,31,NA
"20879",691833779641983872,8,5,NA,5,NA,6,NA,NA,31,NA
"20880",6.918338e+17,NA,NA,NA,NA,NA,3,2,NA,NA,NA
"20881",691835894355263360,5,4,NA,2,2,6,NA,NA,31,NA
"20882",6.918359e+17,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"20883",691838183237599488,9,4,2,10,11,6,NA,NA,31,NA
"20884",6.918382e+17,NA,NA,NA,NA,NA,14,15,2,NA,10
"20885",691840288848786560,11,25,10,18,23,6,NA,NA,31,NA
"20886",6.918403e+17,NA,NA,NA,NA,NA,19,14,17,NA,15
"20887",691842542508923136,5,NA,NA,5,1,6,NA,NA,31,NA
"20888",6.918447e+17,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"20889",691844749207778688,NA,NA,NA,1,NA,6,NA,NA,31,NA
"20890",6.918469e+17,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"20891",691846945478438400,2,NA,NA,2,NA,6,NA,NA,31,NA
"20892",6.918476e+17,NA,NA,NA,NA,NA,18,27,19,NA,9
"20893",691847630822982912,12,26,24,26,21,NA,NA,NA,15,NA
"20894",6.918491e+17,NA,NA,NA,NA,NA,11,4,1,NA,NA
"20895",691849130284036992,5,NA,NA,7,7,6,NA,NA,31,NA
"20896",6.918513e+17,NA,NA,NA,NA,NA,20,23,20,NA,17
"20897",691851341506027648,17,21,10,19,18,6,NA,NA,31,NA
"20898",6.918536e+17,NA,NA,NA,NA,NA,6,3,1,NA,NA
"20899",691853613096045696,4,8,NA,6,10,6,NA,NA,31,NA
"20900",691855853756840832,15,27,10,22,29,6,NA,NA,31,NA
"20901",6.918559e+17,NA,NA,NA,NA,NA,19,25,25,NA,18
"20902",691971184191693440,7,7,8,13,5,NA,NA,NA,2,NA
"20903",6.919712e+17,NA,NA,NA,NA,NA,11,22,NA,NA,2
"20904",692186914829537536,17,30,31,9,NA,NA,NA,NA,NA,NA
"20905",6.92401e+17,NA,NA,NA,NA,NA,23,31,31,NA,30
"20906",692558393608895232,NA,NA,NA,19,12,NA,NA,NA,NA,NA
"20907",6.926299e+17,NA,NA,NA,NA,NA,14,NA,26,NA,NA
"20908",692629939922090496,3,NA,NA,5,NA,NA,NA,NA,NA,NA
"20909",692712008247568256,2,2,NA,3,2,NA,NA,NA,NA,NA
"20910",6.92782e+17,NA,NA,NA,NA,NA,16,NA,31,NA,13
"20911",692782027249866496,7,4,NA,15,4,6,NA,NA,31,NA
"20912",6.927911e+17,NA,NA,NA,NA,NA,10,14,6,NA,2
"20913",692791121039780480,5,13,11,9,5,NA,NA,NA,NA,NA
"20914",6.928372e+17,NA,NA,NA,NA,NA,24,31,NA,NA,NA
"20915",692837244847309440,9,21,2,4,7,NA,NA,NA,6,NA
"20916",693127822969486592,17,5,31,9,NA,NA,NA,NA,NA,NA
"20917",6.931426e+17,NA,NA,NA,NA,NA,22,NA,NA,NA,NA
"20918",693142647859673600,4,2,NA,10,NA,NA,NA,NA,NA,NA
"20919",6.932622e+17,NA,NA,NA,NA,NA,24,31,NA,NA,NA
"20920",6.933e+17,NA,NA,NA,NA,NA,18,14,NA,NA,NA
"20921",693300003728996096,13,30,NA,18,5,NA,NA,NA,5,NA
"20922",693305393338931712,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
"20923",6.933054e+17,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"20924",6.933345e+17,NA,NA,NA,NA,NA,24,4,NA,NA,NA
"20925",693334503903459584,7,NA,NA,9,2,NA,NA,NA,NA,NA
"20926",6.933904e+17,NA,NA,NA,NA,NA,24,31,NA,NA,30
"20927",693390435405196416,NA,NA,NA,21,31,6,NA,NA,31,NA
"20928",6.934118e+17,NA,NA,NA,NA,NA,15,19,NA,NA,NA
"20929",693411803528513792,NA,NA,NA,10,16,NA,NA,NA,NA,NA
"20930",693875684844784896,14,29,13,19,13,NA,NA,NA,NA,NA
"20931",6.938757e+17,NA,NA,NA,NA,NA,21,30,12,NA,16
"20932",6.939483e+17,NA,NA,NA,NA,NA,13,21,2,NA,12
"20933",693948349226609408,7,25,30,21,30,6,NA,NA,31,NA
"20934",694067668055825920,9,19,NA,16,11,NA,NA,NA,NA,NA
"20935",6.941342e+17,NA,NA,NA,NA,NA,21,28,3,NA,20
"20936",694134220817476736,16,20,22,21,9,NA,NA,NA,7,NA
"20937",694189756576925056,7,12,9,9,6,NA,NA,NA,14,NA
"20938",6.941898e+17,NA,NA,NA,NA,NA,9,6,NA,NA,NA
"20939",694189850764176640,7,16,4,10,9,NA,NA,NA,14,NA
"20940",6.941899e+17,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
"20941",694273574598648320,NA,NA,NA,5,1,NA,NA,NA,NA,NA
"20942",6.942736e+17,NA,NA,NA,NA,NA,5,5,26,NA,NA
"20943",694503937857473536,NA,NA,NA,19,31,6,NA,NA,31,NA
"20944",6.945997e+17,NA,NA,NA,NA,NA,20,23,16,NA,11
"20945",694599743795585024,14,25,21,26,25,2,NA,NA,17,NA
"20946",694600185907196288,5,21,16,6,NA,NA,NA,NA,NA,NA
"20947",6.946625e+17,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"20948",694662539597038080,6,16,2,7,5,NA,NA,NA,14,NA
"20949",6.946827e+17,NA,NA,NA,NA,NA,24,NA,NA,NA,NA
"20950",694682714762225920,15,2,31,21,NA,NA,NA,NA,NA,NA
"20951",694685373315568768,5,4,NA,5,7,NA,NA,NA,NA,NA
"20952",6.946854e+17,NA,NA,NA,NA,NA,3,6,4,NA,NA
"20953",6.947165e+17,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
"20954",694716543397959296,NA,NA,NA,8,6,NA,NA,NA,NA,NA
"20955",694778123234989184,10,1,NA,5,3,1,NA,NA,10,NA
"20956",6.948268e+17,NA,NA,NA,NA,NA,21,23,NA,NA,12
"20957",694826820378805120,17,30,31,29,23,2,NA,NA,11,NA
"20958",694879278864110976,7,7,11,11,5,NA,NA,NA,NA,NA
"20959",6.948793e+17,NA,NA,NA,NA,NA,6,6,4,NA,NA
"20960",694898279979661312,6,17,13,22,15,5,NA,NA,13,NA
"20961",6.948983e+17,NA,NA,NA,NA,NA,22,23,7,NA,9
"20962",6.949121e+17,NA,NA,NA,NA,NA,13,5,31,NA,30
"20963",694912143179795968,9,18,3,14,2,6,NA,NA,31,NA
"20964",694941075276276352,13,27,25,28,27,3,NA,NA,12,NA
"20965",6.949411e+17,NA,NA,NA,NA,NA,22,28,NA,NA,18
"20966",694963373400680448,1,NA,NA,6,1,NA,NA,NA,NA,NA
"20967",6.950063e+17,NA,NA,NA,NA,NA,19,29,8,NA,7
"20968",695006324607661568,13,30,28,30,27,3,NA,NA,22,NA
"20969",695007054520905344,NA,NA,NA,18,NA,NA,NA,NA,NA,NA
"20970",695017757350478592,17,30,31,14,15,NA,NA,NA,NA,NA
"20971",6.950178e+17,NA,NA,NA,NA,NA,24,31,NA,NA,13
"20972",6.950223e+17,NA,NA,NA,NA,NA,21,25,4,NA,5
"20973",695022346249015168,15,23,25,15,7,NA,NA,NA,14,NA
"20974",695240650720052608,17,30,24,19,31,NA,NA,NA,NA,NA
"20975",6.952407e+17,NA,NA,NA,NA,NA,7,NA,26,NA,NA
"20976",6.952858e+17,NA,NA,NA,NA,NA,24,15,25,NA,NA
"20977",695285829095941248,17,2,31,30,31,NA,NA,NA,NA,NA
"20978",6.953391e+17,NA,NA,NA,NA,NA,23,NA,NA,NA,NA
"20979",695339121161315840,12,24,31,18,NA,2,NA,NA,NA,NA
"20980",695366064693322496,17,30,30,17,7,6,NA,NA,31,NA
"20981",6.953693e+17,NA,NA,NA,NA,NA,20,22,3,NA,4
"20982",695369318834795008,13,23,13,21,13,1,NA,NA,17,NA
"20983",6.953814e+17,NA,NA,NA,NA,NA,17,19,6,NA,NA
"20984",695381424703890560,7,15,18,15,9,NA,NA,NA,3,NA
"20985",695381993474223616,8,21,10,18,9,1,NA,NA,14,NA
"20986",6.95382e+17,NA,NA,NA,NA,NA,16,16,6,NA,2
"20987",695395361377227136,13,30,31,30,31,6,NA,NA,31,NA
"20988",6.953954e+17,NA,NA,NA,NA,NA,23,31,31,NA,30
"20989",6.954475e+17,NA,NA,NA,NA,NA,24,31,23,NA,30
"20990",695447529725183616,17,7,23,22,14,6,NA,NA,12,NA
"20991",6.955684e+17,NA,NA,NA,NA,NA,24,11,NA,NA,NA
"20992",695568410932721536,NA,NA,NA,21,11,NA,NA,NA,NA,NA
"20993",6.955987e+17,NA,NA,NA,NA,NA,19,23,10,NA,10
"20994",695598725969034624,NA,NA,NA,9,4,NA,NA,NA,NA,NA
